Order ID,Order Date,Ship Date,Customer Name,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-1210,2022-01-09 18:00:00,2022-01-10 18:00:00,Charlie,East,Furniture,Binders,Stapler,,7,,451.58
ORD-1211,2022-01-09 19:00:00,2022-01-10 19:00:00,Alice,Central,Office Supplies,Accessories,Desk,535.96,9,0.0,427.62
ORD-1212,2022-01-09 20:00:00,2022-01-10 20:00:00,Eva,Central,Furniture,Tables,Stapler,830.32,3,0.1,36.17
ORD-1213,2022-01-09 21:00:00,2022-01-10 21:00:00,Alice,East,Furniture,Accessories,Stapler,,1,0.2,171.96
ORD-1214,2022-01-09 22:00:00,2022-01-10 22:00:00,Alice,East,Technology,Chairs,Stapler,,1,0.0,288.17
ORD-1215,2022-01-09 23:00:00,2022-01-10 23:00:00,Charlie,South,Technology,Tables,Printer,561.26,6,0.3,38.01
ORD-1216,2022-01-10 00:00:00,2022-01-11 00:00:00,Alice,South,Technology,Phones,Stapler,179.58,7,,-154.58
ORD-1217,2022-01-10 01:00:00,2022-01-11 01:00:00,Bob,South,Office Supplies,Tables,Desk,965.86,9,0.3,153.81
ORD-1218,2022-01-10 02:00:00,2022-01-11 02:00:00,Bob,Central,Technology,Accessories,Printer,531.69,6,0.3,221.15
ORD-1219,2022-01-10 03:00:00,2022-01-11 03:00:00,David,Central,Furniture,Binders,Desk,558.02,5,0.2,-195.91
ORD-1220,2022-01-10 04:00:00,2022-01-11 04:00:00,Frank,South,Technology,Phones,Paper,908.19,2,0.2,-133.1
ORD-1221,2022-01-10 05:00:00,2022-01-11 05:00:00,Eva,Central,Technology,Accessories,Stapler,628.34,2,,-54.9
ORD-1222,2022-01-10 06:00:00,2022-01-11 06:00:00,Alice,Central,Office Supplies,Phones,Pen,309.7,8,0.1,43.64
ORD-1223,2022-01-10 07:00:00,2022-01-11 07:00:00,Alice,East,Office Supplies,Tables,Pen,303.13,1,0.3,178.74
ORD-1224,2022-01-10 08:00:00,2022-01-11 08:00:00,Charlie,East,Furniture,Chairs,Printer,506.56,8,0.1,
ORD-1225,2022-01-10 09:00:00,2022-01-11 09:00:00,Frank,Central,Office Supplies,Accessories,Pen,867.94,7,,-6.67
ORD-1226,2022-01-10 10:00:00,2022-01-11 10:00:00,Bob,South,Technology,Binders,Printer,796.78,7,0.3,408.54
ORD-1227,2022-01-10 11:00:00,2022-01-11 11:00:00,Eva,West,Office Supplies,Tables,Stapler,963.11,5,0.1,-98.46
ORD-1228,2022-01-10 12:00:00,2022-01-11 12:00:00,David,South,Furniture,Accessories,Monitor,81.17,3,0.3,146.82
ORD-1229,2022-01-10 13:00:00,2022-01-11 13:00:00,Bob,West,Technology,Binders,Monitor,275.64,7,0.2,466.98
ORD-1230,2022-01-10 14:00:00,2022-01-11 14:00:00,Frank,South,Furniture,Accessories,Desk,89.41,7,0.2,237.51
ORD-1231,2022-01-10 15:00:00,2022-01-11 15:00:00,David,East,Office Supplies,Tables,Stapler,753.57,7,0.0,302.04
ORD-1232,2022-01-10 16:00:00,2022-01-11 16:00:00,Charlie,Central,Office Supplies,Accessories,Pen,149.43,2,,101.87
ORD-1233,2022-01-10 17:00:00,2022-01-11 17:00:00,Charlie,Central,Furniture,Phones,Stapler,108.89,3,0.1,-186.05
ORD-1234,2022-01-10 18:00:00,2022-01-11 18:00:00,Alice,East,Technology,Tables,Paper,566.06,3,0.3,252.29
ORD-1235,2022-01-10 19:00:00,2022-01-11 19:00:00,Frank,West,Office Supplies,Accessories,Monitor,417.37,4,0.0,242.35
ORD-1236,2022-01-10 20:00:00,2022-01-11 20:00:00,Eva,West,Office Supplies,Chairs,Pen,717.95,9,,-122.7
ORD-1237,2022-01-10 21:00:00,2022-01-11 21:00:00,David,West,Technology,,Monitor,492.15,1,,123.51
ORD-1238,2022-01-10 22:00:00,2022-01-11 22:00:00,Bob,,Office Supplies,Phones,Stapler,431.08,7,,440.73
ORD-1239,2022-01-10 23:00:00,2022-01-11 23:00:00,Frank,West,Furniture,Binders,Pen,431.25,7,0.1,-56.44
ORD-1240,2022-01-11 00:00:00,2022-01-12 00:00:00,Frank,East,Office Supplies,Binders,Desk,873.16,4,0.2,122.77
ORD-1241,2022-01-11 01:00:00,2022-01-12 01:00:00,Charlie,South,Office Supplies,Binders,Stapler,401.27,1,0.0,122.77
ORD-1242,2022-01-11 02:00:00,2022-01-12 02:00:00,Alice,South,Technology,Chairs,Desk,340.06,3,0.1,367.53
ORD-1243,2022-01-11 03:00:00,2022-01-12 03:00:00,Alice,East,Furniture,Phones,Pen,345.15,5,0.3,377.2
ORD-1244,2022-01-11 04:00:00,2022-01-12 04:00:00,David,Central,Technology,Tables,Monitor,204.63,2,0.1,331.49
ORD-1245,2022-01-11 05:00:00,2022-01-12 05:00:00,Charlie,South,Office Supplies,Binders,Paper,862.08,7,0.3,55.82
ORD-1246,2022-01-11 06:00:00,2022-01-12 06:00:00,Frank,West,Office Supplies,Phones,Printer,155.16,7,0.3,-149.57
ORD-1247,2022-01-11 07:00:00,2022-01-12 07:00:00,Eva,East,Technology,Accessories,Monitor,909.52,5,,44.64
ORD-1248,2022-01-11 08:00:00,2022-01-12 08:00:00,Charlie,West,Technology,Chairs,Desk,290.63,6,0.1,275.85
ORD-1249,2022-01-11 09:00:00,2022-01-12 09:00:00,David,West,Technology,Phones,Stapler,900.43,1,0.2,291.92
ORD-1250,2022-01-11 10:00:00,2022-01-12 10:00:00,David,Central,Furniture,Phones,Pen,792.91,4,0.3,475.5
ORD-1251,2022-01-11 11:00:00,2022-01-12 11:00:00,Charlie,West,Office Supplies,Tables,Monitor,586.17,4,,117.55
ORD-1252,2022-01-11 12:00:00,2022-01-12 12:00:00,David,Central,Technology,Phones,Paper,672.78,8,0.2,242.7
ORD-1253,2022-01-11 13:00:00,2022-01-12 13:00:00,Charlie,South,Office Supplies,Tables,Pen,332.59,2,0.1,177.43
ORD-1254,2022-01-11 14:00:00,2022-01-12 14:00:00,Bob,East,Furniture,Chairs,Desk,578.49,1,0.2,-94.57
ORD-1255,2022-01-11 15:00:00,2022-01-12 15:00:00,Charlie,West,Furniture,Chairs,Pen,299.48,7,0.1,122.84
ORD-1256,2022-01-11 16:00:00,2022-01-12 16:00:00,Charlie,East,Furniture,Accessories,Pen,408.25,6,0.3,181.38
ORD-1257,2022-01-11 17:00:00,2022-01-12 17:00:00,,West,Furniture,Tables,Stapler,767.02,5,0.0,465.52
ORD-1258,2022-01-11 18:00:00,2022-01-12 18:00:00,David,East,Office Supplies,Tables,Printer,251.49,8,0.0,56.58
ORD-1259,2022-01-11 19:00:00,2022-01-12 19:00:00,Alice,West,Furniture,Binders,Desk,840.46,2,0.3,486.07
ORD-1260,2022-01-11 20:00:00,2022-01-12 20:00:00,Alice,West,Furniture,Binders,Stapler,382.12,2,0.2,179.61
ORD-1261,2022-01-11 21:00:00,2022-01-12 21:00:00,Bob,West,Technology,Accessories,Printer,536.85,9,0.1,-30.27
ORD-1262,2022-01-11 22:00:00,2022-01-12 22:00:00,Alice,West,Furniture,Chairs,Stapler,942.54,1,0.0,-65.83
ORD-1263,2022-01-11 23:00:00,2022-01-12 23:00:00,Charlie,West,Technology,Storage,Printer,684.44,6,0.1,-100.81
ORD-1264,2022-01-12 00:00:00,2022-01-13 00:00:00,David,West,Furniture,Binders,Printer,649.15,3,0.3,117.05
ORD-1265,2022-01-12 01:00:00,2022-01-13 01:00:00,,West,Furniture,Phones,Printer,714.49,5,0.2,-184.65
ORD-1266,2022-01-12 02:00:00,2022-01-13 02:00:00,Alice,West,Technology,Chairs,Stapler,918.93,8,0.1,111.53
ORD-1267,2022-01-12 03:00:00,2022-01-13 03:00:00,Bob,West,Furniture,Storage,Pen,256.03,7,0.2,491.88
ORD-1268,2022-01-12 04:00:00,2022-01-13 04:00:00,Frank,East,Office Supplies,Phones,Printer,617.11,4,0.0,
ORD-1269,2022-01-12 05:00:00,2022-01-13 05:00:00,Bob,Central,Office Supplies,Tables,Pen,406.39,8,0.1,331.85
ORD-1270,2022-01-12 06:00:00,2022-01-13 06:00:00,,West,Furniture,Chairs,Desk,21.74,2,,-116.7
ORD-1271,2022-01-12 07:00:00,2022-01-13 07:00:00,David,Central,Office Supplies,Accessories,Paper,134.05,7,0.0,131.17
ORD-1272,2022-01-12 08:00:00,2022-01-13 08:00:00,Bob,West,Technology,Tables,Pen,331.74,5,0.2,0.36
ORD-1273,2022-01-12 09:00:00,2022-01-13 09:00:00,Alice,West,Furniture,Tables,Paper,569.35,6,0.3,425.87
ORD-1274,2022-01-12 10:00:00,2022-01-13 10:00:00,,East,Furniture,Phones,Printer,882.66,3,,-73.1
ORD-1275,2022-01-12 11:00:00,2022-01-13 11:00:00,David,South,Technology,Tables,Paper,793.2,7,0.1,121.11
ORD-1276,2022-01-12 12:00:00,2022-01-13 12:00:00,Alice,South,Technology,Binders,Paper,557.8,7,0.0,211.63
ORD-1277,2022-01-12 13:00:00,2022-01-13 13:00:00,Bob,East,Technology,Chairs,Printer,83.13,2,0.1,159.83
ORD-1278,2022-01-12 14:00:00,2022-01-13 14:00:00,Alice,Central,Furniture,Binders,Pen,293.05,1,0.1,381.17
ORD-1279,2022-01-12 15:00:00,2022-01-13 15:00:00,Frank,South,Technology,Phones,Printer,373.04,2,,-37.98
ORD-1280,2022-01-12 16:00:00,2022-01-13 16:00:00,David,East,Technology,Storage,Desk,625.5,8,,64.17
ORD-1281,2022-01-12 17:00:00,2022-01-13 17:00:00,Eva,East,Office Supplies,Phones,Monitor,74.27,3,,354.46
ORD-1282,2022-01-12 18:00:00,2022-01-13 18:00:00,Eva,South,Office Supplies,Chairs,Stapler,534.89,4,,169.65
ORD-1283,2022-01-12 19:00:00,2022-01-13 19:00:00,Charlie,Central,Furniture,Tables,Printer,902.45,8,0.3,81.48
ORD-1284,2022-01-12 20:00:00,2022-01-13 20:00:00,Alice,East,Office Supplies,Accessories,Printer,708.38,3,0.2,-179.39
ORD-1285,2022-01-12 21:00:00,2022-01-13 21:00:00,Alice,West,Office Supplies,Phones,Paper,,6,,327.37
ORD-1286,2022-01-12 22:00:00,2022-01-13 22:00:00,,Central,Technology,Chairs,Desk,684.86,2,0.0,480.53
ORD-1287,2022-01-12 23:00:00,2022-01-13 23:00:00,Charlie,Central,Technology,Accessories,Paper,214.52,3,0.1,234.2
ORD-1288,2022-01-13 00:00:00,2022-01-14 00:00:00,Charlie,South,Office Supplies,Tables,Pen,119.38,1,,
ORD-1289,2022-01-13 01:00:00,2022-01-14 01:00:00,David,South,Office Supplies,Storage,Printer,831.2,9,0.0,161.81
ORD-1290,2022-01-13 02:00:00,2022-01-14 02:00:00,,West,Office Supplies,Phones,Printer,698.55,4,0.3,-37.82
ORD-1291,2022-01-13 03:00:00,2022-01-14 03:00:00,Alice,East,Furniture,Storage,Paper,579.31,6,0.0,-189.89
ORD-1292,2022-01-13 04:00:00,2022-01-14 04:00:00,David,South,Furniture,Chairs,Printer,197.39,7,0.0,257.38
ORD-1293,2022-01-13 05:00:00,2022-01-14 05:00:00,Charlie,South,Furniture,Storage,Pen,607.31,2,0.3,145.18
ORD-1294,2022-01-13 06:00:00,2022-01-14 06:00:00,Alice,Central,Office Supplies,Storage,Monitor,41.01,8,0.3,
ORD-1295,2022-01-13 07:00:00,2022-01-14 07:00:00,David,South,Office Supplies,Chairs,Stapler,127.65,9,0.1,286.28
ORD-1296,2022-01-13 08:00:00,2022-01-14 08:00:00,Frank,South,Furniture,Chairs,Stapler,318.77,2,,491.57
ORD-1297,2022-01-13 09:00:00,2022-01-14 09:00:00,David,South,Furniture,Phones,Stapler,449.3,5,0.0,157.22
ORD-1298,2022-01-13 10:00:00,2022-01-14 10:00:00,Frank,South,Office Supplies,,Monitor,129.36,2,0.2,99.02
ORD-1299,2022-01-13 11:00:00,2022-01-14 11:00:00,Charlie,Central,Technology,Accessories,Printer,128.74,5,0.2,0.72
ORD-1300,2022-01-13 12:00:00,2022-01-14 12:00:00,Frank,West,Furniture,Chairs,Paper,728.63,7,0.1,133.8
ORD-1301,2022-01-13 13:00:00,2022-01-14 13:00:00,Alice,West,Office Supplies,Tables,Desk,574.02,6,0.2,411.01
ORD-1302,2022-01-13 14:00:00,2022-01-14 14:00:00,Charlie,,Office Supplies,Storage,Printer,538.4,4,0.1,-170.29
ORD-1303,2022-01-13 15:00:00,2022-01-14 15:00:00,Alice,South,Technology,Chairs,Monitor,457.91,2,,484.53
ORD-1304,2022-01-13 16:00:00,2022-01-14 16:00:00,Eva,Central,Office Supplies,Accessories,Pen,976.78,7,0.1,
ORD-1305,2022-01-13 17:00:00,2022-01-14 17:00:00,Bob,East,Office Supplies,Phones,Monitor,,9,0.3,218.47
ORD-1306,2022-01-13 18:00:00,2022-01-14 18:00:00,Frank,East,Furniture,Storage,Stapler,188.82,1,0.3,32.08
ORD-1307,2022-01-13 19:00:00,2022-01-14 19:00:00,Bob,West,Furniture,Chairs,Printer,651.03,3,0.3,
ORD-1308,2022-01-13 20:00:00,2022-01-14 20:00:00,Bob,Central,Technology,Chairs,Stapler,145.0,7,0.3,-6.46
ORD-1309,2022-01-13 21:00:00,2022-01-14 21:00:00,Frank,Central,Technology,Tables,Desk,593.49,9,0.3,-164.93
ORD-1310,2022-01-13 22:00:00,2022-01-14 22:00:00,Charlie,,Office Supplies,Tables,Pen,572.08,5,0.3,132.58
ORD-1311,2022-01-13 23:00:00,2022-01-14 23:00:00,Eva,West,Furniture,Storage,Stapler,971.3,7,0.3,-159.87
ORD-1312,2022-01-14 00:00:00,2022-01-15 00:00:00,Alice,West,Technology,Chairs,Desk,884.55,7,0.3,302.93
ORD-1313,2022-01-14 01:00:00,2022-01-15 01:00:00,David,,Technology,Storage,Monitor,946.1,4,0.3,60.35
ORD-1314,2022-01-14 02:00:00,2022-01-15 02:00:00,,,Technology,Chairs,Stapler,122.47,5,,-60.44
ORD-1315,2022-01-14 03:00:00,2022-01-15 03:00:00,David,West,Office Supplies,Tables,Stapler,869.47,2,0.3,
ORD-1316,2022-01-14 04:00:00,2022-01-15 04:00:00,Alice,South,Furniture,Accessories,Paper,137.8,8,0.1,481.63
ORD-1317,2022-01-14 05:00:00,2022-01-15 05:00:00,Frank,South,Technology,Binders,Pen,636.6,1,,286.59
ORD-1318,2022-01-14 06:00:00,2022-01-15 06:00:00,Eva,Central,Furniture,Binders,Pen,722.88,2,0.2,144.22
ORD-1319,2022-01-14 07:00:00,2022-01-15 07:00:00,David,East,Technology,Chairs,Monitor,169.24,3,0.0,343.84
ORD-1320,2022-01-14 08:00:00,2022-01-15 08:00:00,Charlie,Central,Technology,Tables,Paper,636.33,7,,316.23
ORD-1321,2022-01-14 09:00:00,2022-01-15 09:00:00,Alice,East,Furniture,Phones,Desk,61.94,6,0.3,424.21
ORD-1322,2022-01-14 10:00:00,2022-01-15 10:00:00,Alice,West,Furniture,Phones,Desk,300.33,7,,-56.73
ORD-1323,2022-01-14 11:00:00,2022-01-15 11:00:00,,East,Furniture,Binders,Monitor,921.95,5,0.0,401.21
ORD-1324,2022-01-14 12:00:00,2022-01-15 12:00:00,Charlie,Central,Office Supplies,Accessories,Pen,180.01,4,0.0,10.72
ORD-1325,2022-01-14 13:00:00,2022-01-15 13:00:00,Charlie,Central,Technology,Binders,Desk,74.62,7,0.3,458.7
ORD-1326,2022-01-14 14:00:00,2022-01-15 14:00:00,Frank,East,Office Supplies,Chairs,Monitor,449.24,3,0.3,-3.25
ORD-1327,2022-01-14 15:00:00,2022-01-15 15:00:00,Frank,South,Furniture,Accessories,Desk,852.11,7,0.1,448.79
ORD-1328,2022-01-14 16:00:00,2022-01-15 16:00:00,Frank,West,Technology,Phones,Printer,85.91,2,0.0,474.65
ORD-1329,2022-01-14 17:00:00,2022-01-15 17:00:00,Frank,,Office Supplies,Tables,Stapler,361.98,8,0.3,-98.16
ORD-1330,2022-01-14 18:00:00,2022-01-15 18:00:00,Frank,Central,Technology,Tables,Pen,900.78,6,0.0,
ORD-1331,2022-01-14 19:00:00,2022-01-15 19:00:00,Frank,South,Office Supplies,Chairs,Printer,,3,0.1,-139.99
ORD-1332,2022-01-14 20:00:00,2022-01-15 20:00:00,Eva,East,Furniture,Binders,Monitor,317.56,3,0.2,-47.0
ORD-1333,2022-01-14 21:00:00,2022-01-15 21:00:00,Charlie,West,Office Supplies,Chairs,Monitor,780.64,5,0.0,110.92
ORD-1334,2022-01-14 22:00:00,2022-01-15 22:00:00,Frank,South,Technology,Tables,Printer,547.78,3,0.1,
ORD-1335,2022-01-14 23:00:00,2022-01-15 23:00:00,Charlie,West,Technology,Phones,Stapler,834.01,6,0.1,141.99
ORD-1336,2022-01-15 00:00:00,2022-01-16 00:00:00,Charlie,South,Technology,Tables,Stapler,120.48,2,0.1,185.29
ORD-1337,2022-01-15 01:00:00,2022-01-16 01:00:00,Bob,South,Technology,Accessories,Paper,,8,,286.1
ORD-1338,2022-01-15 02:00:00,2022-01-16 02:00:00,Eva,Central,Furniture,Storage,Desk,935.56,9,0.3,477.81
ORD-1339,2022-01-15 03:00:00,2022-01-16 03:00:00,Frank,West,Office Supplies,Tables,Paper,163.76,7,0.0,348.35
ORD-1340,2022-01-15 04:00:00,2022-01-16 04:00:00,Alice,East,Furniture,Tables,Stapler,43.54,3,,-43.09
ORD-1341,2022-01-15 05:00:00,2022-01-16 05:00:00,David,Central,Furniture,Storage,Printer,989.94,4,0.0,12.09
ORD-1342,2022-01-15 06:00:00,2022-01-16 06:00:00,Alice,Central,Furniture,Accessories,Desk,487.43,2,,-131.66
ORD-1343,2022-01-15 07:00:00,2022-01-16 07:00:00,Eva,East,Technology,Binders,Printer,,9,0.3,251.12
ORD-1344,2022-01-15 08:00:00,2022-01-16 08:00:00,David,Central,Technology,Tables,Paper,619.75,5,0.1,-73.48
ORD-1345,2022-01-15 09:00:00,2022-01-16 09:00:00,Eva,South,Technology,Chairs,Monitor,791.77,2,0.0,-19.82
ORD-1346,2022-01-15 10:00:00,2022-01-16 10:00:00,Charlie,South,Office Supplies,Tables,Printer,813.87,6,0.1,421.68
ORD-1347,2022-01-15 11:00:00,2022-01-16 11:00:00,David,West,Technology,Chairs,Paper,201.99,7,0.3,28.73
ORD-1348,2022-01-15 12:00:00,2022-01-16 12:00:00,Charlie,West,Office Supplies,Accessories,Paper,244.27,2,0.0,196.65
ORD-1349,2022-01-15 13:00:00,2022-01-16 13:00:00,Alice,East,Technology,Tables,Paper,878.06,1,0.2,78.3
ORD-1350,2022-01-15 14:00:00,2022-01-16 14:00:00,Alice,West,Technology,Accessories,Monitor,821.32,7,0.2,-148.18
ORD-1351,2022-01-15 15:00:00,2022-01-16 15:00:00,David,South,Furniture,Accessories,Monitor,621.44,1,0.2,54.0
ORD-1352,2022-01-15 16:00:00,2022-01-16 16:00:00,David,East,Furniture,Binders,Monitor,994.75,3,0.3,85.65
ORD-1353,2022-01-15 17:00:00,2022-01-16 17:00:00,Frank,East,Furniture,Tables,Desk,737.83,4,0.2,426.99
ORD-1354,2022-01-15 18:00:00,2022-01-16 18:00:00,Eva,West,Office Supplies,Chairs,Monitor,223.68,2,0.0,27.12
ORD-1355,2022-01-15 19:00:00,2022-01-16 19:00:00,Frank,South,Office Supplies,Chairs,Monitor,848.18,7,0.2,65.47
ORD-1356,2022-01-15 20:00:00,2022-01-16 20:00:00,Eva,East,Technology,Tables,Monitor,420.59,5,0.0,
ORD-1357,2022-01-15 21:00:00,2022-01-16 21:00:00,Frank,South,Office Supplies,Storage,Printer,45.79,1,0.3,331.27
ORD-1358,2022-01-15 22:00:00,2022-01-16 22:00:00,Charlie,South,Technology,Binders,Monitor,328.21,8,0.1,358.8
ORD-1359,2022-01-15 23:00:00,2022-01-16 23:00:00,David,South,Office Supplies,Binders,Desk,765.92,7,,467.64
ORD-1360,2022-01-16 00:00:00,2022-01-17 00:00:00,,West,Office Supplies,Binders,Paper,960.6,4,0.2,356.89
ORD-1361,2022-01-16 01:00:00,2022-01-17 01:00:00,Eva,Central,Office Supplies,Chairs,Printer,283.38,2,,85.33
ORD-1362,2022-01-16 02:00:00,2022-01-17 02:00:00,Eva,Central,Furniture,Accessories,Stapler,254.05,7,0.1,375.06
ORD-1363,2022-01-16 03:00:00,2022-01-17 03:00:00,Alice,East,Office Supplies,Storage,Monitor,567.98,2,0.3,156.07
ORD-1364,2022-01-16 04:00:00,2022-01-17 04:00:00,Frank,South,Furniture,Binders,Paper,813.57,6,0.3,-5.6
ORD-1365,2022-01-16 05:00:00,2022-01-17 05:00:00,Eva,,Furniture,Chairs,Paper,749.06,1,0.1,12.04
ORD-1366,2022-01-16 06:00:00,2022-01-17 06:00:00,Charlie,South,Office Supplies,Chairs,Printer,564.36,7,,-43.31
ORD-1367,2022-01-16 07:00:00,2022-01-17 07:00:00,David,South,Technology,Accessories,Stapler,635.08,7,0.2,-98.5
ORD-1368,2022-01-16 08:00:00,2022-01-17 08:00:00,Alice,West,Technology,Tables,Pen,249.68,4,0.0,-70.86
ORD-1369,2022-01-16 09:00:00,2022-01-17 09:00:00,David,Central,Technology,Tables,Desk,,4,0.3,-155.78
ORD-1370,2022-01-16 10:00:00,2022-01-17 10:00:00,Eva,South,Office Supplies,,Pen,262.81,5,0.1,421.92
ORD-1371,2022-01-16 11:00:00,2022-01-17 11:00:00,Eva,South,Technology,Binders,Paper,885.57,2,,451.71
ORD-1372,2022-01-16 12:00:00,2022-01-17 12:00:00,Alice,Central,Furniture,Storage,Pen,121.43,9,0.2,210.74
ORD-1373,2022-01-16 13:00:00,2022-01-17 13:00:00,Charlie,West,Technology,Accessories,Paper,682.94,4,,388.34
ORD-1374,2022-01-16 14:00:00,2022-01-17 14:00:00,Bob,East,Office Supplies,,Pen,267.68,9,0.2,
ORD-1375,2022-01-16 15:00:00,2022-01-17 15:00:00,Alice,Central,Technology,Accessories,Paper,480.82,3,0.0,431.17
ORD-1376,2022-01-16 16:00:00,2022-01-17 16:00:00,Bob,East,Furniture,Chairs,Paper,306.42,9,0.0,154.45
ORD-1377,2022-01-16 17:00:00,2022-01-17 17:00:00,Frank,East,Office Supplies,Binders,Printer,330.01,1,0.1,-152.98
ORD-1378,2022-01-16 18:00:00,2022-01-17 18:00:00,Bob,Central,Technology,Chairs,Stapler,267.79,7,0.1,-101.08
ORD-1379,2022-01-16 19:00:00,2022-01-17 19:00:00,Charlie,South,Office Supplies,Phones,Paper,,4,0.2,16.28
ORD-1380,2022-01-16 20:00:00,2022-01-17 20:00:00,Frank,East,Office Supplies,Accessories,Desk,,7,0.2,-169.51
ORD-1381,2022-01-16 21:00:00,2022-01-17 21:00:00,Bob,East,Office Supplies,Phones,Desk,729.09,6,0.2,16.51
ORD-1382,2022-01-16 22:00:00,2022-01-17 22:00:00,Frank,West,Technology,Binders,Monitor,,4,0.2,-158.05
ORD-1383,2022-01-16 23:00:00,2022-01-17 23:00:00,Bob,South,Office Supplies,Chairs,Paper,551.77,4,0.0,-34.78
ORD-1384,2022-01-17 00:00:00,2022-01-18 00:00:00,,East,Technology,Binders,Paper,547.85,8,0.1,-14.03
ORD-1385,2022-01-17 01:00:00,2022-01-18 01:00:00,Bob,West,Furniture,Phones,Paper,976.09,7,0.1,496.06
ORD-1386,2022-01-17 02:00:00,2022-01-18 02:00:00,Bob,,Technology,Binders,Pen,373.39,4,0.3,-35.12
ORD-1387,2022-01-17 03:00:00,2022-01-18 03:00:00,Bob,,Furniture,Storage,Paper,215.61,6,0.1,-32.57
ORD-1388,2022-01-17 04:00:00,2022-01-18 04:00:00,Alice,Central,Technology,Tables,Paper,,6,0.1,280.75
ORD-1389,2022-01-17 05:00:00,2022-01-18 05:00:00,Alice,West,Office Supplies,Phones,Desk,183.09,1,,401.55
ORD-1390,2022-01-17 06:00:00,2022-01-18 06:00:00,Alice,Central,Technology,Binders,Stapler,836.08,2,,70.94
ORD-1391,2022-01-17 07:00:00,2022-01-18 07:00:00,Charlie,East,Office Supplies,Chairs,Stapler,158.71,4,0.3,412.93
ORD-1392,2022-01-17 08:00:00,2022-01-18 08:00:00,Frank,South,Furniture,Binders,Monitor,662.14,6,0.2,38.1
ORD-1393,2022-01-17 09:00:00,2022-01-18 09:00:00,Eva,East,Technology,Chairs,Desk,159.04,6,0.3,-62.09
ORD-1394,2022-01-17 10:00:00,2022-01-18 10:00:00,Bob,East,Office Supplies,Tables,Paper,923.85,1,0.3,30.75
ORD-1395,2022-01-17 11:00:00,2022-01-18 11:00:00,,Central,Furniture,Binders,Stapler,569.36,8,0.0,226.55
ORD-1396,2022-01-17 12:00:00,2022-01-18 12:00:00,Charlie,East,Furniture,Tables,Printer,335.98,2,0.1,57.0
ORD-1397,2022-01-17 13:00:00,2022-01-18 13:00:00,Bob,Central,Technology,Phones,Printer,148.92,5,0.0,271.03
ORD-1398,2022-01-17 14:00:00,2022-01-18 14:00:00,Alice,South,Furniture,Chairs,Printer,377.48,4,0.1,-34.14
ORD-1399,2022-01-17 15:00:00,2022-01-18 15:00:00,Eva,South,Office Supplies,Storage,Paper,,5,0.3,290.7
ORD-1400,2022-01-17 16:00:00,2022-01-18 16:00:00,David,East,Furniture,Phones,Paper,391.1,5,0.1,43.21
ORD-1401,2022-01-17 17:00:00,2022-01-18 17:00:00,Bob,West,Furniture,Chairs,Monitor,253.63,8,0.2,119.11
ORD-1402,2022-01-17 18:00:00,2022-01-18 18:00:00,Alice,Central,Office Supplies,,Monitor,581.64,7,0.2,190.42
ORD-1403,2022-01-17 19:00:00,2022-01-18 19:00:00,David,Central,Furniture,Accessories,Monitor,423.64,9,0.3,280.36
ORD-1404,2022-01-17 20:00:00,2022-01-18 20:00:00,Eva,East,Furniture,Binders,Pen,174.15,1,,-32.9
ORD-1405,2022-01-17 21:00:00,2022-01-18 21:00:00,David,Central,Furniture,Tables,Printer,162.45,6,0.2,385.16
ORD-1406,2022-01-17 22:00:00,2022-01-18 22:00:00,Alice,Central,Furniture,Chairs,Paper,710.39,6,0.3,305.29
ORD-1407,2022-01-17 23:00:00,2022-01-18 23:00:00,Frank,West,Office Supplies,Chairs,Printer,974.93,2,0.0,-36.13
ORD-1408,2022-01-18 00:00:00,2022-01-19 00:00:00,Frank,West,Furniture,Chairs,Monitor,240.76,8,,482.48
ORD-1409,2022-01-18 01:00:00,2022-01-19 01:00:00,David,East,Office Supplies,Chairs,Paper,775.42,6,0.2,265.36
ORD-1410,2022-01-18 02:00:00,2022-01-19 02:00:00,Charlie,West,Furniture,Binders,Desk,96.73,9,0.3,116.7
ORD-1411,2022-01-18 03:00:00,2022-01-19 03:00:00,David,East,Furniture,Phones,Stapler,387.76,5,0.3,-89.73
ORD-1412,2022-01-18 04:00:00,2022-01-19 04:00:00,Bob,South,Furniture,Storage,Stapler,511.62,7,0.0,173.25
ORD-1413,2022-01-18 05:00:00,2022-01-19 05:00:00,Bob,East,Furniture,Accessories,Monitor,276.06,6,0.0,-84.66
ORD-1414,2022-01-18 06:00:00,2022-01-19 06:00:00,Frank,South,Office Supplies,Binders,Printer,534.28,5,,100.64
ORD-1415,2022-01-18 07:00:00,2022-01-19 07:00:00,,East,Office Supplies,Chairs,Desk,883.79,6,0.2,86.1
ORD-1416,2022-01-18 08:00:00,2022-01-19 08:00:00,Alice,Central,Office Supplies,Binders,Paper,944.99,4,0.3,303.96
ORD-1417,2022-01-18 09:00:00,2022-01-19 09:00:00,Bob,West,Technology,Tables,Printer,109.55,3,,-65.33
ORD-1418,2022-01-18 10:00:00,2022-01-19 10:00:00,Frank,South,Furniture,Storage,Monitor,279.13,1,,375.31
ORD-1419,2022-01-18 11:00:00,2022-01-19 11:00:00,Eva,East,Furniture,Chairs,Printer,979.34,1,0.0,28.29
